,city,city_ascii,state_id,state_name,lat,lng,population,density,timezone,id
23095,Mound Valley,Mound Valley,KS,Kansas,37.2071,-95.4046,288,173.0,America/Chicago,1840008766
23096,Gilmore,Gilmore,AR,Arkansas,35.4131,-90.2973,288,8.0,America/Chicago,1840013463
23097,Drummond,Drummond,MT,Montana,46.6665,-113.1471,288,205.0,America/Denver,1840021160
23098,Derby Acres,Derby Acres,CA,California,35.244,-119.6038,288,31.0,America/Los_Angeles,1840019128
23099,Cross Timber,Cross Timber,TX,Texas,32.4832,-97.3259,288,78.0,America/Chicago,1840022082
23100,Palmer,Palmer,IL,Illinois,39.4587,-89.4079,288,111.0,America/Chicago,1840012549
23101,Ostrander,Ostrander,MN,Minnesota,43.6137,-92.4263,288,234.0,America/Chicago,1840009011
23102,Bowlus,Bowlus,MN,Minnesota,45.8191,-94.4072,288,86.0,America/Chicago,1840006670
23103,Searles,Searles,MN,Minnesota,44.2307,-94.4362,288,254.0,America/Chicago,1840025372
23104,La Barge,La Barge,WY,Wyoming,42.2605,-110.1971,288,114.0,America/Denver,1840021294
23105,Salisbury Mills,Salisbury Mills,NY,New York,41.4308,-74.1098,288,222.0,America/New_York,1840024141
23106,Montrose,Montrose,WV,West Virginia,39.0673,-79.8143,288,177.0,America/New_York,1840005995
23107,Little Creek,Little Creek,DE,Delaware,39.1659,-75.4481,288,83.7,America/New_York,1840005818
23108,Doland,Doland,SD,South Dakota,44.8944,-98.0997,288,188.0,America/Chicago,1840000287
23109,Harrison,Harrison,NE,Nebraska,42.6879,-103.8826,288,184.6,America/Denver,1840011028
23110,Ukiah,Ukiah,OR,Oregon,45.1344,-118.9331,288,148.9,America/Los_Angeles,1840021194
23111,Foxburg,Foxburg,PA,Pennsylvania,41.1459,-79.6802,288,173.6,America/New_York,1840003456
23112,Cherry Creek,Cherry Creek,SD,South Dakota,44.6048,-101.4996,288,181.0,America/Denver,1840035864
23113,Cumberland,Cumberland,VA,Virginia,37.4914,-78.2577,288,26.0,America/New_York,1840026820
23114,Canada Creek Ranch,Canada Creek Ranch,MI,Michigan,45.1738,-84.2128,288,49.0,America/Detroit,1840004027
23115,Morgan's Point,Morgan's Point,TX,Texas,29.6765,-95.0027,288,72.0,America/Chicago,1840037013
23116,Winesburg,Winesburg,OH,Ohio,40.6175,-81.6948,287,176.0,America/New_York,1840026484
23117,Holmesville,Holmesville,OH,Ohio,40.629,-81.9233,287,453.9,America/New_York,1840012080
23118,Leona,Leona,TX,Texas,31.1537,-95.976,287,49.0,America/Chicago,1840020827
23119,Leonard,Leonard,ND,North Dakota,46.6523,-97.2499,287,147.0,America/Chicago,1840000185
23120,Iroquois,Iroquois,IL,Illinois,40.8288,-87.5843,287,195.0,America/Chicago,1840011856
23121,Proctorsville,Proctorsville,VT,Vermont,43.381,-72.6373,287,139.0,America/New_York,1840025410
23122,Farner,Farner,TN,Tennessee,35.1543,-84.3191,287,75.0,America/New_York,1840036139
23123,Bailey,Bailey,TX,Texas,33.4337,-96.1651,287,278.0,America/Chicago,1840019331
23124,Lyon Mountain,Lyon Mountain,NY,New York,44.7253,-73.8831,287,10.0,America/New_York,1840004041
23125,Parsonsburg,Parsonsburg,MD,Maryland,38.3936,-75.4748,287,84.0,America/New_York,1840024669
23126,Glenbrook,Glenbrook,NV,Nevada,39.0986,-119.9341,287,29.0,America/Los_Angeles,1840024556
23127,Barkeyville,Barkeyville,PA,Pennsylvania,41.1965,-79.9826,287,33.0,America/New_York,1840003422
23128,Mentor,Mentor,KY,Kentucky,38.89,-84.2481,287,148.0,America/New_York,1840014260
23129,Bowles,Bowles,CA,California,36.6089,-119.7526,287,29.2,America/Los_Angeles,1840017630
23130,Boston,Boston,PA,Pennsylvania,40.312,-79.8237,287,773.9,America/New_York,1840026471
23131,Pecktonville,Pecktonville,MD,Maryland,39.666,-78.0482,287,188.0,America/New_York,1840024406
23132,Grand View-on-Hudson,Grand View-on-Hudson,NY,New York,41.0627,-73.9208,287,583.0,America/New_York,1840004974
23133,Keller,Keller,VA,Virginia,37.6211,-75.7644,287,167.3,America/New_York,1840006324
23134,Owl Ranch,Owl Ranch,TX,Texas,27.8927,-98.0934,286,148.0,America/Chicago,1840037143
23135,Stovall,Stovall,NC,North Carolina,36.4476,-78.5689,286,105.0,America/New_York,1840016052
23136,Hornick,Hornick,IA,Iowa,42.2305,-96.0972,286,274.8,America/Chicago,1840006952
23137,Watts,Watts,OK,Oklahoma,36.1073,-94.5718,286,247.9,America/Chicago,1840022705
23138,Druid Hills,Druid Hills,KY,Kentucky,38.2649,-85.6617,286,1622.5,America/New_York,1840030432
23139,Pacific Junction,Pacific Junction,IA,Iowa,41.018,-95.7994,286,145.0,America/Chicago,1840009344
23140,Mount Gretna Heights,Mount Gretna Heights,PA,Pennsylvania,40.2487,-76.4664,286,224.5,America/New_York,1840035112
23141,Mount Pleasant Mills,Mount Pleasant Mills,PA,Pennsylvania,40.7247,-77.02,286,69.0,America/New_York,1840005360
23142,Stella,Stella,MO,Missouri,36.7626,-94.191,286,197.7,America/Chicago,1840010895
23143,Pattonsburg,Pattonsburg,MO,Missouri,40.0715,-94.106,286,182.0,America/Chicago,1840009474
23144,Damascus,Damascus,OH,Ohio,40.9042,-80.9523,286,138.0,America/New_York,1840026376
23145,Newhope,Newhope,AR,Arkansas,34.2276,-93.8753,286,36.0,America/Chicago,1840001805
23146,Spartansburg,Spartansburg,PA,Pennsylvania,41.8241,-79.6829,286,166.0,America/New_York,1840000560
23147,Tampico,Tampico,WA,Washington,46.5332,-120.8742,286,26.0,America/Los_Angeles,1840023857
23148,Kalihiwai,Kalihiwai,HI,Hawaii,22.2165,-159.4405,286,41.0,Pacific/Honolulu,1840029495
23149,Yorktown,Yorktown,VA,Virginia,37.2352,-76.5146,286,174.0,America/New_York,1840006444
23150,Wilmont,Wilmont,MN,Minnesota,43.765,-95.8269,286,159.0,America/Chicago,1840010035
23151,Cibola,Cibola,AZ,Arizona,33.3733,-114.6792,286,5.0,America/Phoenix,1840017956
23152,Stonewall,Stonewall,NC,North Carolina,35.1371,-76.7406,285,64.0,America/New_York,1840016425
23153,Swanville,Swanville,MN,Minnesota,45.9162,-94.6388,285,208.0,America/Chicago,1840008863
23154,Plainville,Plainville,IL,Illinois,39.7848,-91.1815,285,164.7,America/Chicago,1840012370
23155,Sherrill,Sherrill,AR,Arkansas,34.385,-91.9518,285,91.1,America/Chicago,1840017949
23156,Chester,Chester,SD,South Dakota,43.8996,-96.9277,285,134.0,America/Chicago,1840023999
23157,New Castle,New Castle,VA,Virginia,37.5013,-80.1119,285,286.5,America/New_York,1840006397
23158,Lindsay,Lindsay,NE,Nebraska,41.6991,-97.6939,285,232.0,America/Chicago,1840011450
23159,Bostic,Bostic,NC,North Carolina,35.3625,-81.836,285,117.0,America/New_York,1840015422
23160,White Lake,White Lake,WI,Wisconsin,45.1617,-88.7704,285,52.0,America/Chicago,1840001566
23161,Sherrodsville,Sherrodsville,OH,Ohio,40.4945,-81.2441,285,302.3,America/New_York,1840011999
23162,Dover,Dover,KY,Kentucky,38.7563,-83.8844,285,255.0,America/New_York,1840013180
23163,Neelyville,Neelyville,MO,Missouri,36.5562,-90.5139,285,95.0,America/Chicago,1840008799
23164,Buckland,Buckland,OH,Ohio,40.6235,-84.2599,285,244.4,America/New_York,1840010392
23165,West Pawlet,West Pawlet,VT,Vermont,43.3575,-73.247,285,257.0,America/New_York,1840037485
23166,May,May,TX,Texas,31.9798,-98.9247,285,73.0,America/Chicago,1840036282
23167,Kensett,Kensett,IA,Iowa,43.3534,-93.2108,285,108.0,America/Chicago,1840007967
23168,Woodruff,Woodruff,UT,Utah,41.5212,-111.1639,285,152.0,America/Denver,1840022380
23169,Barwick,Barwick,GA,Georgia,30.8933,-83.7391,285,153.0,America/New_York,1840013901
23170,Desert Center,Desert Center,CA,California,33.7378,-115.3666,285,3.0,America/Los_Angeles,1840022906
23171,Lake Lafayette,Lake Lafayette,MO,Missouri,38.9487,-93.9714,284,171.0,America/Chicago,1840008527
23172,Hinsdale,Hinsdale,MT,Montana,48.4036,-107.0582,284,16.0,America/Denver,1840023737
23173,Wahkon,Wahkon,MN,Minnesota,46.1206,-93.5223,284,114.0,America/Chicago,1840009984
23174,Cedar Rock,Cedar Rock,NC,North Carolina,35.9435,-81.4584,284,96.0,America/New_York,1840017756
23175,Helix,Helix,OR,Oregon,45.8507,-118.6591,284,37.6,America/Los_Angeles,1840019914
23176,Hillsdale,Hillsdale,KS,Kansas,38.6597,-94.8569,284,71.0,America/Chicago,1840026728
23177,Fillmore,Fillmore,MO,Missouri,40.0253,-94.9727,284,122.1,America/Chicago,1840008394
23178,Moscow,Moscow,KS,Kansas,37.3249,-101.2069,284,255.7,America/Chicago,1840008760
23179,Augusta,Augusta,MO,Missouri,38.5695,-90.8812,284,124.0,America/Chicago,1840010719
23180,Cisco,Cisco,IL,Illinois,40.0117,-88.7254,284,211.8,America/Chicago,1840010485
23181,Bakersfield,Bakersfield,MO,Missouri,36.5238,-92.1442,284,80.0,America/Chicago,1840013060
23182,Millerton,Millerton,OK,Oklahoma,33.9857,-95.0196,284,67.0,America/Chicago,1840022852
23183,Elizabethtown,Elizabethtown,OH,Ohio,39.1622,-84.8037,284,123.0,America/New_York,1840034151
23184,Anthoston,Anthoston,KY,Kentucky,37.7553,-87.5327,284,170.0,America/Chicago,1840030366
23185,White Oak,White Oak,OK,Oklahoma,36.6098,-95.2762,284,18.0,America/Chicago,1840024818
23186,Fayetteville,Fayetteville,OH,Ohio,39.1854,-83.9319,284,232.0,America/New_York,1840012718
23187,Gary,Gary,SD,South Dakota,44.7941,-96.4574,284,146.0,America/Chicago,1840002275
23188,Switzer,Switzer,WV,West Virginia,37.7879,-81.9865,284,46.0,America/New_York,1840006335
23189,Antioch,Antioch,GA,Georgia,32.679,-85.0577,284,42.0,America/New_York,1840153104
23190,Buncombe,Buncombe,IL,Illinois,37.4713,-88.9747,283,92.0,America/Chicago,1840010865
23191,North Cleveland,North Cleveland,TX,Texas,30.3576,-95.1004,283,57.0,America/Chicago,1840020901
23192,Fayetteville,Fayetteville,TX,Texas,29.9063,-96.6758,283,217.0,America/Chicago,1840020933
23193,Delmont,Delmont,NJ,New Jersey,39.2152,-74.9494,283,101.0,America/New_York,1840080685
23194,Kelleys Island,Kelleys Island,OH,Ohio,41.6034,-82.7027,283,25.0,America/New_York,1840003432
23195,Ryegate,Ryegate,MT,Montana,46.2985,-109.2538,283,144.0,America/Denver,1840021166
23196,Dover,Dover,NC,North Carolina,35.2155,-77.4338,283,113.0,America/New_York,1840016400
23197,Lumber City,Lumber City,PA,Pennsylvania,40.6583,-77.6014,283,109.7,America/New_York,1840035075
23198,Vicksburg,Vicksburg,PA,Pennsylvania,40.9384,-76.9905,283,226.0,America/New_York,1840024212
23199,Ridgeland,Ridgeland,WI,Wisconsin,45.2025,-91.8965,283,237.0,America/Chicago,1840002147
23200,Chester,Chester,NE,Nebraska,40.0101,-97.6181,283,186.0,America/Chicago,1840010474
23201,Indiahoma,Indiahoma,OK,Oklahoma,34.6197,-98.7522,283,386.1,America/Chicago,1840021854
23202,El Nido,El Nido,CA,California,37.1324,-120.4985,283,33.0,America/Los_Angeles,1840024771
23203,Sparta,Sparta,KY,Kentucky,38.6969,-84.9074,283,17.0,America/New_York,1840015177
23204,Huckabay,Huckabay,TX,Texas,32.3486,-98.2971,283,32.0,America/Chicago,1840036246
23205,Maplewood Park,Maplewood Park,OH,Ohio,41.1392,-80.5798,283,138.0,America/New_York,1840034374
23206,Conejo,Conejo,NM,New Mexico,35.6287,-105.9423,283,57.0,America/Denver,1840153124
23207,Evergreen,Evergreen,LA,Louisiana,30.9527,-92.1052,282,106.0,America/Chicago,1840017121
23208,Pisinemo,Pisinemo,AZ,Arizona,32.035,-112.3193,282,47.0,America/Phoenix,1840019483
23209,Vaughn,Vaughn,NM,New Mexico,34.6072,-105.2126,282,19.0,America/Denver,1840022797
23210,Kaw City,Kaw City,OK,Oklahoma,36.7675,-96.8602,282,36.0,America/Chicago,1840018981
23211,Benedict,Benedict,NE,Nebraska,41.0063,-97.6072,282,196.9,America/Chicago,1840011819
23212,Pisgah,Pisgah,IA,Iowa,41.8305,-95.9262,282,110.0,America/Chicago,1840009208
23213,Deferiet,Deferiet,NY,New York,44.0344,-75.6793,282,161.0,America/New_York,1840004128
23214,Oakley,Oakley,MI,Michigan,43.1434,-84.1685,282,105.0,America/Detroit,1840010986
23215,Dime Box,Dime Box,TX,Texas,30.355,-96.8233,282,151.0,America/Chicago,1840020880
23216,Ramsay,Ramsay,MI,Michigan,46.47,-89.9978,282,181.0,America/Menominee,1840031735
23217,Royal Lakes,Royal Lakes,IL,Illinois,39.1117,-89.9607,282,233.0,America/Chicago,1840073814
23218,Kerby,Kerby,OR,Oregon,42.2045,-123.649,282,42.0,America/Los_Angeles,1840025483
23219,Torrey,Torrey,UT,Utah,38.3078,-111.4269,282,65.0,America/Denver,1840022515
23220,Fair Play,Fair Play,SC,South Carolina,34.5077,-82.9862,282,16.0,America/New_York,1840024986
23221,Condon,Condon,MT,Montana,47.5225,-113.6987,282,5.0,America/Denver,1840023812
23222,Pollocksville,Pollocksville,NC,North Carolina,35.0056,-77.2211,282,316.9,America/New_York,1840016446
23223,Plummer,Plummer,MN,Minnesota,47.9151,-96.0416,282,40.0,America/Chicago,1840008828
23224,Samburg,Samburg,TN,Tennessee,36.3823,-89.3533,282,230.0,America/Chicago,1840017708
23225,Congress,Congress,OH,Ohio,40.9255,-82.0557,282,218.6,America/New_York,1840011891
23226,Loma Mar,Loma Mar,CA,California,37.2658,-122.3007,282,62.0,America/Los_Angeles,1840026828
23227,Alice Acres,Alice Acres,TX,Texas,27.7119,-98.108,282,18.0,America/Chicago,1840037032
23228,Grays Prairie,Grays Prairie,TX,Texas,32.4734,-96.3502,281,88.0,America/Chicago,1840023038
23229,Santo,Santo,TX,Texas,32.6056,-98.2138,281,90.0,America/Chicago,1840036331
23230,Buckman,Buckman,MN,Minnesota,45.8973,-94.094,281,107.0,America/Chicago,1840006669
23231,Carl,Carl,GA,Georgia,34.0045,-83.8129,281,99.0,America/New_York,1840015621
23232,Newburg,Newburg,WV,West Virginia,39.3889,-79.8536,281,138.0,America/New_York,1840005656
23233,Jewett,Jewett,IL,Illinois,39.2077,-88.2431,281,107.0,America/Chicago,1840012691
23234,Turpin,Turpin,OK,Oklahoma,36.8705,-100.8825,281,108.0,America/Chicago,1840026905
23235,Madrid,Madrid,AL,Alabama,31.0356,-85.3992,281,62.0,America/Chicago,1840017128
23236,Brunersburg,Brunersburg,OH,Ohio,41.3075,-84.3919,281,230.0,America/New_York,1840034190
23237,Lisbon,Lisbon,IL,Illinois,41.4807,-88.4559,281,51.0,America/Chicago,1840011504
23238,Middle River,Middle River,MN,Minnesota,48.4349,-96.1617,281,218.0,America/Chicago,1840007697
23239,Hanksville,Hanksville,UT,Utah,38.3724,-110.7138,281,64.0,America/Denver,1840021505
23240,Standard,Standard,IL,Illinois,41.2558,-89.1818,281,152.0,America/Chicago,1840011689
23241,Tierra Grande,Tierra Grande,TX,Texas,27.7037,-97.5718,281,23.0,America/Chicago,1840037081
23242,Heron,Heron,MT,Montana,48.0637,-115.98,281,21.0,America/Denver,1840017328
23243,Quitman,Quitman,LA,Louisiana,32.3507,-92.7236,281,116.0,America/Chicago,1840018115
23244,Copper Center,Copper Center,AK,Alaska,61.9845,-145.3544,281,8.0,America/Anchorage,1840023395
23245,Cumbola,Cumbola,PA,Pennsylvania,40.7139,-76.1433,281,272.0,America/New_York,1840034921
23246,Baskerville,Baskerville,VA,Virginia,36.6844,-78.2732,281,50.0,America/New_York,1840024858
23247,Breathedsville,Breathedsville,MD,Maryland,39.546,-77.7246,281,268.2,America/New_York,1840024391
23248,Mount Pleasant,Mount Pleasant,MS,Mississippi,34.954,-89.5256,281,45.0,America/Chicago,1840032378
23249,Greenview,Greenview,WV,West Virginia,37.9964,-81.8202,281,109.0,America/New_York,1840025687
23250,Bigelow,Bigelow,MN,Minnesota,43.5053,-95.6892,280,275.0,America/Chicago,1840006821
23251,Wyatt,Wyatt,MO,Missouri,36.9371,-89.1911,280,92.0,America/Chicago,1840010885
23252,Henderson,Henderson,IL,Illinois,41.0238,-90.3535,280,153.4,America/Chicago,1840011762
23253,Burns,Burns,KS,Kansas,38.0897,-96.8877,280,179.6,America/Chicago,1840007488
23254,Bristol,Bristol,SD,South Dakota,45.3466,-97.7485,280,207.0,America/Chicago,1840001556
23255,West Sullivan,West Sullivan,MO,Missouri,38.192,-91.1919,280,228.6,America/Chicago,1840012951
23256,Deep River,Deep River,IA,Iowa,41.5816,-92.3729,280,247.0,America/Chicago,1840007062
23257,La Escondida,La Escondida,TX,Texas,26.3807,-98.8737,280,229.3,America/Chicago,1840040931
23258,South English,South English,IA,Iowa,41.4522,-92.0903,280,189.7,America/Chicago,1840009285
23259,Tennyson,Tennyson,WI,Wisconsin,42.6907,-90.6868,280,250.0,America/Chicago,1840002965
23260,Goose Creek,Goose Creek,KY,Kentucky,38.2934,-85.5906,280,114.4,America/New_York,1840013204
23261,Clarksburg,Clarksburg,MO,Missouri,38.6611,-92.666,280,187.0,America/Chicago,1840007436
23262,Wallaceton,Wallaceton,PA,Pennsylvania,40.9617,-78.2905,280,141.0,America/New_York,1840003505
23263,Venice,Venice,LA,Louisiana,29.2875,-89.3637,280,107.0,America/Chicago,1840025139
23264,Chuichu,Chuichu,AZ,Arizona,32.7403,-111.7821,280,15.0,America/Phoenix,1840018028
23265,Buffalo,Buffalo,SD,South Dakota,45.5863,-103.5434,280,195.0,America/Denver,1840002018
23266,Prescott,Prescott,KS,Kansas,38.063,-94.6929,280,326.0,America/Chicago,1840009749
23267,Casnovia,Casnovia,MI,Michigan,43.2336,-85.7895,280,101.0,America/Detroit,1840010063
23268,Hecla,Hecla,SD,South Dakota,45.8822,-98.152,280,158.5,America/Chicago,1840002035
23269,Arlington,Arlington,IN,Indiana,39.6458,-85.5797,280,73.0,America/Indiana/Indianapolis,1840026613
23270,Central Pacolet,Central Pacolet,SC,South Carolina,34.9096,-81.7527,280,400.9,America/New_York,1840016462
23271,Rohrersville,Rohrersville,MD,Maryland,39.4348,-77.6655,280,173.5,America/New_York,1840005603
23272,Crayne,Crayne,KY,Kentucky,37.2762,-88.0839,280,96.0,America/Chicago,1840026846
23273,Big Rock,Big Rock,TN,Tennessee,36.5767,-87.7579,280,62.0,America/Chicago,1840036114
23274,Buford,Buford,OH,Ohio,39.072,-83.8393,280,72.0,America/New_York,1840026663
23275,Ida,Ida,LA,Louisiana,33.0016,-93.8954,279,84.0,America/Chicago,1840018058
23276,Whatley,Whatley,AL,Alabama,31.6463,-87.7108,279,83.0,America/Chicago,1840025933
23277,Moore,Moore,TX,Texas,29.0574,-99.0069,279,17.0,America/Chicago,1840019685
23278,Rutland,Rutland,IL,Illinois,40.9838,-89.0413,279,155.0,America/Chicago,1840011536
23279,Keezletown,Keezletown,VA,Virginia,38.4115,-78.8004,279,130.0,America/New_York,1840116613
23280,New Providence,New Providence,IA,Iowa,42.2813,-93.1716,279,107.0,America/Chicago,1840008078
23281,Saco,Saco,MT,Montana,48.4571,-107.3414,279,65.3,America/Denver,1840021049
23282,Wallace,Wallace,NE,Nebraska,40.8376,-101.1645,279,151.0,America/Chicago,1840011652
23283,Egan,Egan,SD,South Dakota,44.0004,-96.6485,279,100.0,America/Chicago,1840002533
23284,Rewey,Rewey,WI,Wisconsin,42.8419,-90.3961,279,212.0,America/Chicago,1840002962
23285,Cornfields,Cornfields,AZ,Arizona,35.6515,-109.6756,279,278.0,America/Denver,1840022619
23286,Wildersville,Wildersville,TN,Tennessee,35.7766,-88.3561,279,63.0,America/Chicago,1840036001
23287,Rapid River,Rapid River,MI,Michigan,45.9264,-86.9743,279,85.0,America/Detroit,1840127895
23288,Harrison,Harrison,ID,Idaho,47.4675,-116.8034,279,30.0,America/Los_Angeles,1840019806
23289,Eitzen,Eitzen,MN,Minnesota,43.508,-91.4636,279,176.0,America/Chicago,1840007937
23290,Belleville,Belleville,NY,New York,43.7893,-76.1153,279,163.0,America/New_York,1840023978
23291,Chili,Chili,WI,Wisconsin,44.6296,-90.3583,279,82.0,America/Chicago,1840025324
23292,Kelliher,Kelliher,MN,Minnesota,47.9438,-94.4446,279,48.0,America/Chicago,1840007699
23293,Garrison,Garrison,IA,Iowa,42.1452,-92.1441,279,331.2,America/Chicago,1840008092
23294,Talala,Talala,OK,Oklahoma,36.5295,-95.7011,278,239.0,America/Chicago,1840022655
23295,Star City,Star City,IN,Indiana,40.9746,-86.5613,278,103.0,America/Indiana/Winamac,1840005179
23296,Rebecca,Rebecca,GA,Georgia,31.8072,-83.4876,278,136.0,America/New_York,1840018156
23297,Ironton,Ironton,WI,Wisconsin,43.5453,-90.1436,278,244.9,America/Chicago,1840002717
23298,Parmele,Parmele,NC,North Carolina,35.8181,-77.3143,278,92.0,America/New_York,1840016208
23299,Shickley,Shickley,NE,Nebraska,40.4165,-97.7241,278,137.3,America/Chicago,1840012053
23300,Sawyer,Sawyer,ND,North Dakota,48.0894,-101.0533,278,218.0,America/Chicago,1840001868
23301,Deer,Deer,AR,Arkansas,35.8238,-93.223,278,38.0,America/Chicago,1840027815
23302,Lu Verne,Lu Verne,IA,Iowa,42.9095,-94.0836,278,50.0,America/Chicago,1840009021
23303,Brodnax,Brodnax,VA,Virginia,36.7033,-78.0318,278,152.0,America/New_York,1840006509
23304,Lester,Lester,IA,Iowa,43.4403,-96.3314,278,58.0,America/Chicago,1840007975
23305,Floydale,Floydale,SC,South Carolina,34.321,-79.3371,278,52.0,America/New_York,1840035821
23306,White Stone,White Stone,VA,Virginia,37.644,-76.3897,278,109.0,America/New_York,1840006371
23307,Lansing,Lansing,NC,North Carolina,36.4994,-81.5106,278,119.3,America/New_York,1840016028
23308,New Albany,New Albany,PA,Pennsylvania,41.6003,-76.4445,278,231.0,America/New_York,1840000515
23309,Seaton,Seaton,IL,Illinois,41.1023,-90.7991,278,67.0,America/Chicago,1840011681
23310,Country Acres,Country Acres,TX,Texas,27.9251,-97.1661,278,111.9,America/Chicago,1840042574
23311,Oliver,Oliver,WI,Wisconsin,46.6493,-92.1885,278,51.0,America/Chicago,1840003911
23312,Meridian,Meridian,CA,California,39.1405,-121.9078,278,20.0,America/Los_Angeles,1840024523
23313,Sand Pillow,Sand Pillow,WI,Wisconsin,44.3313,-90.7637,278,131.6,America/Chicago,1840153096
23314,Holstein,Holstein,NE,Nebraska,40.4652,-98.651,277,140.4,America/Chicago,1840012039
23315,Freedom Acres,Freedom Acres,AZ,Arizona,34.3199,-111.3051,277,60.0,America/Phoenix,1840027968
23316,Richville,Richville,NY,New York,44.4151,-75.3924,277,144.0,America/New_York,1840004063
23317,Allen,Allen,MI,Michigan,41.9581,-84.768,277,154.3,America/Detroit,1840010156
